,index,subj_score,simi_score,vader_score,scores_flair,tw_subj_score,tw_simi_score,tw_vader_score,tw_scores_flair
1,2021-09-02,0.40091660661133066,0.8880012425863525,0.9393050000000001,0.9218671515583992,0.059204981060606066,-0.038724063084597866,0.10070416666666675,0.7309885347882906
2,2021-09-03,0.2600801696784618,0.13890851260721893,0.5179099999999999,0.7855853110551834,0.06584145959595959,0.04372153228970537,0.1691499999999999,0.8195212433735529
3,2021-09-07,0.41916536010036876,1.0223730838781577,0.9840899999999999,0.8960184440016746,0.07066933779761905,0.06811148392312578,0.19633749999999986,0.8258672654628754
4,2021-09-08,0.382170408363247,0.7604349823864986,0.8835399999999998,0.8778326794505119,0.08021020833333335,0.21433401718771075,0.3038416666666666,0.8412459393342336
5,2021-09-09,0.36914843965543664,0.8435059959850989,0.868085,0.9367658242583274,0.1635921290333895,0.14597946547912818,0.33278749999999985,0.8409977133075396
6,2021-09-10,0.32865015501927003,0.786657108626015,0.8238099999999999,0.8978388011455536,0.029519511859668113,-0.026468893086879396,0.11457500000000005,0.7389725198348364
7,2021-09-13,0.38721560381088305,0.6319314354282533,0.8034649999999999,0.8686772122979164,0.13641523971861472,0.09306909994009938,0.27160833333333323,0.8092571819821993
8,2021-09-14,0.3991334329408944,0.9714836479241299,0.9508100000000003,0.9123736053705216,0.07191058231120731,0.06708474905385751,0.17327499999999987,0.8165129572153091
9,2021-09-15,0.3751282755057779,0.8646601853593456,0.9168350000000002,0.9111096382141113,0.12250077212602212,0.2748437442934463,0.304525,0.9017101302742958
10,2021-09-16,0.32872701943550464,0.7103385364474828,0.8158200000000001,0.9015863806009292,0.10212243739478115,0.28532684088979904,0.40448749999999994,0.8872322564323744
11,2021-09-17,0.3495691038326224,0.6414099243942856,0.7898449999999999,0.898730956017971,0.07080089137906846,-0.026235454260451343,0.1175958333333334,0.7488912343978882
12,2021-09-20,0.39828489725183935,0.8482834852225152,0.9163599999999998,0.895636647939682,0.06395303571428572,0.005580693062528675,0.1879208333333332,0.7876462837060293
13,2021-09-21,0.4238852962280129,0.9984239163473063,0.9617800000000003,0.9288429319858551,0.12715035155122656,0.28697834455024746,0.3593166666666667,0.8808340455094973
14,2021-09-22,0.2611750615943416,0.24401535794648907,0.62295,0.8403816908597946,0.16253120797258297,0.12136933286211278,0.30011666666666653,0.8361347168684006
15,2021-09-23,0.3682072146604385,0.7543864890734655,0.88142,0.895259077847004,0.13930593526034152,0.2561643235550159,0.3281833333333333,0.8555831412474314
16,2021-09-24,0.3192519098414862,0.4720374158047308,0.743055,0.8914401710033417,0.15796455514971144,0.0804904516723627,0.3010083333333332,0.7779560387134552
17,2021-09-27,0.4091221449692862,1.0205347239811684,0.9663049999999999,0.9163576096296311,0.15553675379789964,0.1978720536219689,0.35307499999999997,0.8638236373662949
18,2021-09-28,0.35347992726517424,0.6768985623310286,0.8051999999999999,0.9261936783790589,0.09768197916666665,0.1680919813542716,0.2572541666666666,0.8850582291682562
19,2021-09-29,0.3414091637875459,0.7675745105343907,0.867605,0.9117028445005417,0.13178264162457914,0.11355182182323924,0.24965833333333323,0.8331197127699852
20,2021-09-30,0.3932069665833309,0.9188486789413188,0.8932399999999999,0.9376433730125427,0.11525502030723905,0.2358453202316558,0.31161666666666654,0.9515723288059235
21,2021-10-01,0.26535311458771405,0.36637982906513555,0.5975099999999999,0.8668548136949539,0.10487031565656564,-0.010396937145660787,0.1723458333333332,0.7679984495043755
